canonical_name,group,url,source,headers_json,tv_status,tv_playlist_ms,tv_segment_ms,seg_bytes,codec,width,height,verdict
东南卫视,卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8,guovin,{},no-response,10003,0,0,,,,fail
东南卫视,卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8,builtin-json,{},no-response,10006,0,0,,,,fail
东南卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000005000265033/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=3,itv,{},http-403,492,0,0,,,,fail
东南卫视,卫视,http://gslbserv.itv.cmvideo.cn/5000000004000010584/1.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=3,itv,{},http-403,402,0,0,,,,fail
东南卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
东方卫视,卫视,http://107.150.60.122/live/dfwshd.m3u8,guovin,{},ok,943,1193,200001,h264,1920,1080,pass
东方卫视,卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009,guovin,{},ok,752,1199,200001,h264,1920,1080,pass
东方卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub,guovin,{},ok,807,1269,200001,h264,1280,720,pass
东方卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dfwshd,guovin,{},ok,1117,1158,200001,h264,1920,1080,pass
东方卫视,卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8,guovin,{},ok,244,95,200001,h264,1280,720,pass
东方卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000005000265018/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=3,itv,{},http-403,239,0,0,,,,fail
东方卫视,卫视,http://gslbserv.itv.cmvideo.cn/5000000004000014098/1.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=3,itv,{},http-403,245,0,0,,,,fail
东方卫视,卫视,http://gslbserv.itv.cmvideo.cn/6000000001000003639/1.m3u8?channel-id=wasusyt&Contentid=6000000001000003639&livemode=1&stbId=3,itv,{},http-403,306,0,0,,,,fail
东方卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
云南卫视,卫视,http://107.150.60.122/live/ynwshd.m3u8,guovin,{},ok,678,1163,200001,h264,1920,1080,pass
云南卫视,卫视,http://120.76.248.139/live/bfgd/4200000482.m3u8,guovin,{},seg-http-0,34,10006,0,,,,fail
云南卫视,卫视,http://192.151.150.154/live/ynwshd.m3u8,guovin,{},ok,829,1160,200001,h264,1920,1080,pass
云南卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd,guovin,{},ok,1201,1284,200001,h264,1920,1080,pass
云南卫视,卫视,https://hwapi.yunshicloud.com/8xughf/e0bx15.m3u8,cn,{},no-response,10006,0,0,,,,fail
云南卫视,卫视,https://zby.130519.xyz/PLTV/11/224/3221226109/index.m3u8,guovin,{},no-response,183,0,0,,,,fail
云南卫视,卫视,http://gslbserv.itv.cmvideo.cn/5000000011000031120/1.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=3,itv,{},http-403,143,0,0,,,,fail
云南卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8,builtin-mobile,{},no-response,10006,0,0,,,,fail
兵团卫视,卫视,http://112.25.48.68/live/program/live/btws/1300000/mnf.m3u8,cn,{},no-response,10005,0,0,,,,fail
兵团卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8,builtin-mobile,{},no-response,10005,0,0,,,,fail
内蒙古卫视,卫视,http://107.150.60.122/live/nmgws.m3u8,guovin,{},ok,911,1212,200001,h264,1920,1080,pass
内蒙古卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nmgws,guovin,{},ok,1107,1335,200001,h264,1920,1080,pass
内蒙古卫视,卫视,http://play1-qk.nmtv.cn/live/1769652018126032.m3u8,guovin,{},ok,406,880,3565796,h264,1920,1080,pass
内蒙古卫视,卫视,https://live.264788.xyz/channel/neimengguweishi?streamid=3e7340acf8869ac1c7dad1bb836dcd35&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,7053,7053,200001,h264,1920,1080,pass
内蒙古卫视,卫视,https://live.264788.xyz/channel/neimengguweishi?streamid=81a015dbecf3031d7d847b7a9b059f67&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,7780,7780,200001,h264,1920,1080,pass
内蒙古卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8,builtin-mobile,{},no-response,10004,0,0,,,,fail
北京卫视,卫视,http://104.152.209.49:8181/720p/bjws.m3u8,guovin,{},short-body,1220,1220,17,,,,fail
北京卫视,卫视,http://107.150.60.122/live/bjwshd.m3u8,guovin,{},ok,669,1203,200001,h264,1920,1080,pass
北京卫视,卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8,guovin,{},seg-http-0,153,10022,0,,,,fail
北京卫视,卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009,guovin,{},ok,745,1167,200001,h264,1920,1080,pass
北京卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=bjwshd,guovin,{},ok,1472,1203,200001,h264,1920,1080,pass
北京卫视,卫视,http://go.bkpcp.top/mg/bjws,cn,{},http-403,704,0,0,,,,fail
北京卫视,卫视,http://ivi.bupt.edu.cn/hls/btv1.m3u8,cn,{},no-response,10003,0,0,,,,fail
北京卫视,卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8,builtin-json,{},no-response,10005,0,0,,,,fail
北京卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000005000265027/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
北京卫视,卫视,http://gslbserv.itv.cmvideo.cn/6000000001000020451/1.m3u8?channel-id=wasusyt&Contentid=6000000001000020451&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
北京卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8,builtin-json,{},skipped-cap,,,,,,,skipped
北京卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
厦门卫视,卫视,http://107.150.60.122/live/xmws.m3u8,guovin,{},ok,838,1469,200001,h264,720,576,pass
厦门卫视,卫视,http://192.151.150.154/live/xmws.m3u8,guovin,{},ok,1036,1163,200001,h264,720,576,pass
厦门卫视,卫视,http://198.204.228.26/live/xmws.m3u8,guovin,{},ok,822,1150,200001,h264,720,576,pass
厦门卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xmws,guovin,{},ok,1376,1420,200001,h264,720,576,pass
吉林卫视,卫视,http://107.150.60.122/live/jlwshd.m3u8,guovin,{},ok,945,1196,200001,h264,1920,1080,pass
吉林卫视,卫视,http://221.7.175.154:8445/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0,guovin,{},ok,99,220,200001,h264,1920,1080,pass
吉林卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub,guovin,{},ok,964,1329,200001,h264,1920,1080,pass
吉林卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jlwshd,guovin,{},ok,1094,1482,200001,h264,1920,1080,pass
吉林卫视,卫视,https://zby.130519.xyz/PLTV/11/224/3221226149/index.m3u8,guovin,{},no-response,161,0,0,,,,fail
吉林卫视,卫视,http://gslbserv.itv.cmvideo.cn/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3,itv,{},http-403,140,0,0,,,,fail
吉林卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8,builtin-mobile,{},no-response,10006,0,0,,,,fail
四川卫视,卫视,http://107.150.60.122/live/scwshd.m3u8,guovin,{},ok,717,1172,200001,h264,1920,1080,pass
四川卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub,guovin,{},ok,1426,1288,200001,h264,1920,1080,pass
四川卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=scwshd,guovin,{},ok,1093,1221,200001,h264,1920,1080,pass
四川卫视,卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=21be5901ee81559c827dc84e46f26452&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,6604,6604,200001,h264,1920,1080,pass
四川卫视,卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=401bf692a1a8b91298f26077d53316d6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,6628,6628,200001,h264,1920,1080,pass
四川卫视,卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8,cn,{},no-response,10006,0,0,,,,fail
四川卫视,卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8,builtin-json,{},no-response,10001,0,0,,,,fail
四川卫视,卫视,http://gslbserv.itv.cmvideo.cn/5000000004000006119/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3,itv,{},http-403,136,0,0,,,,fail
四川卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
大湾区卫视,卫视,http://107.150.60.122/live/nfws.m3u8,guovin,{},ok,671,1146,200001,h264,1920,1080,pass
大湾区卫视,卫视,http://198.204.228.26/live/nfws.m3u8,guovin,{},ok,672,1242,200001,h264,1920,1080,pass
大湾区卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub,guovin,{},ok,764,1262,200001,h264,1920,1080,pass
大湾区卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nfws,guovin,{},ok,1164,1212,200001,h264,1280,720,pass
天津卫视,卫视,http://107.150.60.122/live/tjwshd.m3u8,guovin,{},ok,737,1321,200001,h264,1920,1080,pass
天津卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub,guovin,{},ok,797,1279,200001,h264,1920,1080,pass
天津卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjwshd,guovin,{},ok,1079,1155,200001,h264,1280,720,pass
天津卫视,卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8,guovin,{},no-response,10006,0,0,,,,fail
天津卫视,卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8,guovin,{},no-response,225,0,0,,,,fail
天津卫视,卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8,cn,{},no-response,10004,0,0,,,,fail
天津卫视,卫视,http://39.134.18.193:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8,builtin-json,{},no-response,10005,0,0,,,,fail
天津卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000005000265026/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3,itv,{},http-403,219,0,0,,,,fail
天津卫视,卫视,http://gslbserv.itv.cmvideo.cn/5000000004000006827/1.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
天津卫视,卫视,http://gslbserv.itv.cmvideo.cn/6000000001000009186/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009186&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
天津卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
宁夏卫视,卫视,http://107.150.60.122/live/nxws.m3u8,guovin,{},ok,925,1228,200001,h264,1920,1080,pass
宁夏卫视,卫视,http://198.204.228.26/live/nxws.m3u8,guovin,{},ok,665,1390,200001,h264,1920,1080,pass
宁夏卫视,卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=1b2952717a920173e66d4a348f9dcb5c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,6945,6945,200001,h264,1920,1080,pass
宁夏卫视,卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=551474d02bee1c160e1692e22c45ddba&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,6402,6402,200001,h264,1920,1080,pass
宁夏卫视,卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=e1236348f815c36a0429357e5b5c5f10&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,6352,6352,200001,h264,1920,1080,pass
宁夏卫视,卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8,cn,{},no-response,10004,0,0,,,,fail
宁夏卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8,builtin-mobile,{},no-response,10005,0,0,,,,fail
安徽卫视,卫视,http://104.152.209.49:8181/720p/ahws.m3u8,guovin,{},short-body,1012,1012,17,,,,fail
安徽卫视,卫视,http://107.150.60.122/live/ahwshd.m3u8,guovin,{},ok,666,1178,200001,h264,1920,1080,pass
安徽卫视,卫视,http://198.204.228.26/live/ahwshd.m3u8,guovin,{},ok,665,1259,200001,h264,1920,1080,pass
安徽卫视,卫视,http://204.12.221.218:8181/3m1080p/ahws.m3u8,guovin,{},ok,954,1141,200001,h264,1920,1080,pass
安徽卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ahwshd,guovin,{},ok,1071,1122,200001,h264,1920,1080,pass
安徽卫视,卫视,http://39.134.18.194:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8,builtin-json,{},no-response,10006,0,0,,,,fail
安徽卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000001000030159/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030159&livemode=1&stbId=3,itv,{},http-403,125,0,0,,,,fail
安徽卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000005000265025/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265025&livemode=1&stbId=3,itv,{},http-403,131,0,0,,,,fail
安徽卫视,卫视,http://gslbserv.itv.cmvideo.cn/6000000001000009954/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009954&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
安徽卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
山东卫视,卫视,http://107.150.60.122/live/sdwshd.m3u8,guovin,{},ok,645,1157,200001,h264,1920,1080,pass
山东卫视,卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8,guovin,{},seg-http-0,39,10016,0,,,,fail
山东卫视,卫视,http://125.210.152.18:9090/live/SDWSHD_H265.m3u8,cn,{},no-response,10006,0,0,,,,fail
山东卫视,卫视,http://198.204.228.26/live/sdwshd.m3u8,guovin,{},ok,725,1238,200001,h264,1920,1080,pass
山东卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub,guovin,{},ok,761,1260,200001,h264,1920,1080,pass
山东卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sdwshd,guovin,{},ok,1045,1093,200001,h264,1920,1080,pass
山东卫视,卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8,cn,{},no-response,10005,0,0,,,,fail
山东卫视,卫视,http://39.134.18.194:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225771/index.m3u8,builtin-json,{},no-response,10004,0,0,,,,fail
山东卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
山东卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000005000265019/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
山东卫视,卫视,http://gslbserv.itv.cmvideo.cn/6000000001000004134/1.m3u8?channel-id=wasusyt&Contentid=6000000001000004134&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
山东卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
山西卫视,卫视,http://107.150.60.122/live/sxwshd.m3u8,guovin,{},ok,734,1149,200001,h264,1920,1080,pass
山西卫视,卫视,http://204.12.221.218:8181/3m1080p/sxws.m3u8,guovin,{},ok,836,1250,200001,h264,1920,1080,pass
山西卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sxwshd,guovin,{},ok,1064,1163,200001,h264,1920,1080,pass
山西卫视,卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=69e002ac7467d661ff7ad0671ed43f16&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,6348,6348,200001,h264,1920,1080,pass
山西卫视,卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=eeb7d60ca6e0db131ea7a092a3cd28d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,6835,6835,200001,h264,1920,1080,pass
山西卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8,builtin-mobile,{},no-response,10006,0,0,,,,fail
广东卫视,卫视,http://107.150.60.122/live/gdwshd.m3u8,guovin,{},ok,828,1191,200001,h264,1920,1080,pass
广东卫视,卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8,guovin,{},seg-http-0,44,10016,0,,,,fail
广东卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub,guovin,{},ok,1080,1351,200001,h264,1920,1080,pass
广东卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdwshd,guovin,{},ok,1067,1188,200001,h264,1920,1080,pass
广东卫视,卫视,https://hls-gateway.vpstv.net/streams/476943.m3u8,guovin,{},http-403,242,0,0,,,,fail
广东卫视,卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4,guovin,{},ok,162,162,200001,h264,1280,720,pass
广东卫视,卫视,http://39.134.18.193/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225757/index.m3u8,builtin-json,{},no-response,10006,0,0,,,,fail
广东卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000001000014176/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=3,itv,{},http-403,131,0,0,,,,fail
广东卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000005000265034/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265034&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
广东卫视,卫视,http://gslbserv.itv.cmvideo.cn/6000000001000031076/1.m3u8?channel-id=wasusyt&Contentid=6000000001000031076&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
广东卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
广西卫视,卫视,http://107.150.60.122/live/gxwshd.m3u8,guovin,{},ok,660,1402,200001,h264,1920,1080,pass
广西卫视,卫视,http://120.76.248.139/live/bfgd/4200000116.m3u8,guovin,{},seg-http-0,156,10010,0,,,,fail
广西卫视,卫视,http://198.204.228.26/live/gxwshd.m3u8,guovin,{},ok,764,1353,200001,h264,1920,1080,pass
广西卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub,guovin,{},ok,767,1155,200001,h264,1920,1080,pass
广西卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gxwshd,guovin,{},ok,1101,1146,200001,h264,1920,1080,pass
广西卫视,卫视,http://live.gxrb.com.cn/tv/gxtvlive03/index.m3u8,builtin-json,{},http-204,239,0,0,,,,fail
广西卫视,卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8,builtin-json,{},no-response,10005,0,0,,,,fail
广西卫视,卫视,http://gslbserv.itv.cmvideo.cn/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3,itv,{},http-403,138,0,0,,,,fail
广西卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
康巴卫视,卫视,http://223.110.245.139/PLTV/4/224/3221227008/index.m3u8,cn,{},no-response,10004,0,0,,,,fail
康巴卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8,builtin-mobile,{},no-response,10006,0,0,,,,fail
延边卫视,卫视,https://srs.iyb983.cn/video/CYS/index.m3u8,guovin,{},ok,391,152,200001,h264,1920,1080,pass
延边卫视,卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8,guovin,{},ok,157,160,200001,h264,1920,1080,pass
延边卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8,builtin-mobile,{},no-response,10002,0,0,,,,fail
新疆卫视,卫视,http://107.150.60.122/live/xjws.m3u8,guovin,{},ok,719,1327,200001,h264,1920,1080,pass
新疆卫视,卫视,http://198.204.228.26/live/xjws.m3u8,guovin,{},ok,679,1261,200001,h264,1920,1080,pass
新疆卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub,guovin,{},ok,752,1149,200001,h264,1920,1080,pass
新疆卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xjws,guovin,{},ok,1377,1129,200001,h264,1920,1080,pass
新疆卫视,卫视,http://goo.bkpcp.top/mg/xjws,guovin,{},no-response,10003,0,0,,,,fail
新疆卫视,卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=4f481f56ae39ce5d24203471de9df635&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,6437,6437,200001,h264,1920,1080,pass
新疆卫视,卫视,http://39.134.24.165:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8,builtin-json,{},no-response,10003,0,0,,,,fail
新疆卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8,builtin-mobile,{},no-response,10005,0,0,,,,fail
江苏卫视,卫视,http://104.152.209.49:8181/720p/jsws.m3u8,guovin,{},short-body,1258,1258,17,,,,fail
江苏卫视,卫视,http://107.150.60.122/live/jswshd.m3u8,guovin,{},ok,735,1244,200001,h264,1920,1080,pass
江苏卫视,卫视,http://38.75.136.137:98/gslb/dsdqbv/jswshd.m3u8?auth=test20251009,guovin,{},ok,820,1170,200001,h264,1920,1080,pass
江苏卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub,guovin,{},ok,764,1190,200001,h264,1920,1080,pass
江苏卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jswshd,guovin,{},ok,1083,1189,200001,h264,1920,1080,pass
江苏卫视,卫视,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8,builtin-json,{},no-response,10006,0,0,,,,fail
江苏卫视,卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8,cn,{},no-response,10002,0,0,,,,fail
江苏卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000001000001828/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001828&livemode=1&stbId=3,itv,{},http-403,128,0,0,,,,fail
江苏卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000005000265030/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265030&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
江苏卫视,卫视,http://gslbserv.itv.cmvideo.cn/6000000001000014861/1.m3u8?channel-id=wasusyt&Contentid=6000000001000014861&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
江苏卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
江西卫视,卫视,http://107.150.60.122/live/jxwshd.m3u8,guovin,{},ok,733,1208,200001,h264,1920,1080,pass
江西卫视,卫视,http://112.27.5.218:9901/tsfile/live/faacts/0138_1.m3u8?key=txiptv&playlive=1&authid=0,guovin,{},ok,92,237,200001,h264,1920,1080,pass
江西卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub,guovin,{},ok,761,1310,200001,h264,1920,1080,pass
江西卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jxwshd,guovin,{},ok,1307,1461,200001,h264,1920,1080,pass
江西卫视,卫视,https://live.264788.xyz/channel/jiangxiweishi?streamid=555198f31caa33506ac6abb70d788959&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,guovin,{},ok,6463,6463,200001,h264,1920,1080,pass
江西卫视,卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8,cn,{},no-response,10006,0,0,,,,fail
江西卫视,卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8,builtin-json,{},no-response,10006,0,0,,,,fail
江西卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000005000265032/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265032&livemode=1&stbId=3,itv,{},http-403,159,0,0,,,,fail
江西卫视,卫视,http://gslbserv.itv.cmvideo.cn/1000000006000268001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268001&livemode=1&stbId=3,itv,{},skipped-cap,,,,,,,skipped
江西卫视,卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8,builtin-mobile,{},skipped-cap,,,,,,,skipped
河北卫视,卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8,guovin,{},seg-http-0,154,10018,0,,,,fail
河北卫视,卫视,http://204.12.221.218:8181/3m1080p/hews.m3u8,guovin,{},ok,852,1424,200001,h264,1920,1080,pass
河北卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub,guovin,{},ok,754,1383,200001,h264,1920,1080,pass
河北卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hewshd,guovin,{},ok,1205,1166,200001,h264,1920,1080,pass
河北卫视,卫视,https://event.pull.hebtv.com/live/live101.m3u8,guovin,{},ok,319,155,200001,h264,3840,2160,pass
河北卫视,卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8,builtin-json,{},no-response,10004,0,0,,,,fail
