name,group,url,sources,headers_json,status,pl_ms,seg_ms,seg_bytes,codec,w,h,verdict
爱体育,体育,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000060/index.m3u8,18;20,{},ipv6,,,,,,,untested
爱体育,体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8,18;20,{},ipv6,,,,,,,untested
爱体育,体育,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8,18;20,{},no-response,10006,0,0,,,,fail
超级体育,体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225715/index.m3u8,18;20,{},ipv6,,,,,,,untested
精品体育,体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8,18;20;23;24,{},excluded-slate,1077,0,0,,,,excluded
精品体育,体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8,18;20;23,{},excluded-slate,465,0,0,,,,excluded
精品体育,体育,https://epg.pw/stream/94ed0232b61ce8d89883160a4cdfbfc8f3225cae70ef8e17d93eec249a3c8ad6.m3u8,18;20;23,{},excluded-slate,1054,0,0,,,,excluded
天津体育,体育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjtv5,18;19,{},ok,1850,1616,200001,h264,1280,720,pass
天津体育,体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub,18;19,{},ok,1185,2245,200001,h264,1280,720,pass
睛彩篮球,体育,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8,18;20;21,{},no-response,191,0,0,,,,fail
睛彩篮球,体育,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225901/main.m3u8,18;20,{},ipv6,,,,,,,untested
睛彩广场舞,地方,http://13937899.xyz:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive,18;20,{},no-response,42,0,0,,,,fail
睛彩广场舞,地方,http://zjzcf.synology.me:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive,18;20,{},no-response,145,0,0,,,,fail
睛彩广场舞,地方,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226472/index.m3u8,18;20,{},ipv6,,,,,,,untested
睛彩广场舞,地方,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8,18;20,{},ipv6,,,,,,,untested
睛彩广场舞,地方,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226139/index.m3u8,18;20,{},ipv6,,,,,,,untested
风云足球,体育,https://hls-gateway.vpstv.net/streams/708859.m3u8,18;20,{},http-403,276,0,0,,,,fail
足球频道,体育,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161cf.m3u8,18;20;23;24,{},excluded-slate,1678,0,0,,,,excluded
足球频道,体育,http://live-cmvideo.cmread.com:80/migu/lunbo/eufootball/57/20230310/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=da834f97e3c8832f6fd8f2be9ba16464,18;20,{},http-403,999,0,0,,,,fail
魅力足球,体育,https://hls-gateway.vpstv.net/streams/708839.m3u8,18;20,{},http-403,280,0,0,,,,fail
天元围棋,地方,http://204.12.221.218:8181/3m1080p/gztywq.m3u8,18;19,{},ok,995,2365,200001,h264,1920,1080,pass
快乐垂钓,地方,https://migu.188766.xyz/?migutoken=103d22404add9b90cd72174eb1a0108b&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy,18;20,{},no-response,8956,0,0,,,,fail
快乐垂钓,地方,https://hls-gateway.vpstv.net/streams/708835.m3u8,18;20,{},http-403,958,0,0,,,,fail
快乐垂钓,地方,https://migu.188766.xyz/?migutoken=c6b17aba558cf29b13242b5ae063e5ed&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy,18;20,{},no-response,10006,0,0,,,,fail
快乐垂钓,地方,https://migu.188766.xyz/?migutoken=f4d62cd1f8775b1b837f4232f1051f36&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy,18;20,{},no-response,8700,0,0,,,,fail
快乐垂钓,地方,https://migu.188766.xyz/?migutoken=396182b2a9b61dca2daded3fc6f62311&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy,18;20,{},no-response,10006,0,0,,,,fail
JJ斗地主,地方,https://live.iill.top/douyin/685317364746,18;20,{},no-response,1284,0,0,,,,fail
新动漫,地方,https://migu.188766.xyz/?migutoken=953cca31b8499ca7dd1dd66c04b00377&id=%E6%96%B0%E5%8A%A8%E6%BC%AB&type=yy,18;20,{},no-response,10003,0,0,,,,fail
新动漫,地方,https://tv.iill.top/migu/xdm&token=2276b9830bd9e6d7f4858f72fe6095ad7d4eeb9d25164399bb076f31d3ce364b,18;20,{},no-response,5675,0,0,,,,fail
新动漫,地方,https://migu.188766.xyz/?migutoken=fa7fab5af3b2b0fca5c12c94accfd524&id=%E6%96%B0%E5%8A%A8%E6%BC%AB&type=yy,18;20,{},no-response,10004,0,0,,,,fail
新动漫,地方,https://migu.188766.xyz/?migutoken=b6723923245d1a7b8f0a16fa0e1850e7&id=%E6%96%B0%E5%8A%A8%E6%BC%AB&type=yy,18;20,{},no-response,9496,0,0,,,,fail
新动漫,地方,https://tv.iill.top/migu/xdm&token=886bce813f2cd4e37742d034db073fb39288ecfa7b0e43b20307dd9a2b2d0bdc,18;20,{},no-response,3329,0,0,,,,fail
爱动漫,地方,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=6000000006000280630,18;20,{},http-403,2280,0,0,,,,fail
爱动漫,地方,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000059/index.m3u8,18;20,{},ipv6,,,,,,,untested
爱动漫,地方,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000059/index.m3u8,18;20,{},ipv6,,,,,,,untested
爱动漫,地方,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235628/1/index.m3u8?fmt=ts2hls,18;20,{},no-response,10003,0,0,,,,fail
CN卡通,地方,https://hls-gateway.vpstv.net/streams/476247.m3u8,18;20,{},http-403,297,0,0,,,,fail
优漫卡通,地方,https://www.freetv.top/migu/626064703.m3u8?migutoken=7f7c4b909389a0cd5172701768041a0f3887534c4534a68bf1dc85550389e9ab156655484be16e89604513fde9da2f036ebae28d31515b0be32eb12462f5de9d9cab8f00c44671241d5c6e1356,18;20,{},http-512,979,0,0,,,,fail
优漫卡通,地方,https://www.freetv.top/migu/626064703.m3u8?migutoken=deac6c5275081b54ad412a195e499b7c0cb8f04446b6c80aaa9d3eb1063d620261c68202d59aea05060007b58a62d5d208f16379d861d6f1627c10c9dd894f0bf7e3ca97b04696255e193e871c,18;20,{},http-512,695,0,0,,,,fail
金鹰卡通,地方,https://zby.130519.xyz/PLTV/11/224/3221226094/index.m3u8,18;20;21,{},no-response,190,0,0,,,,fail
河北少儿科教,地方,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=4ff4446adf3cce3de40dd013255b38b2,18;20;21;22,{},http-403,294,0,0,,,,fail
七龙珠,地方,https://live.ottiptv.cc/huya/11601966,18;20;21,{},ok,10000,10000,2895707,h264,960,720,pass
七龙珠,地方,https://live.metshop.top/huya/11601966,18;20;23;24,{},ok,10077,10077,2756146,h264,960,720,pass
七龙珠,地方,http://cdn.jdshipin.com:8880/huya.php?id=11601966,18;20,{},http-302,189,0,0,,,,fail
火影忍者,地方,http://cdn.jdshipin.com:8880/huya.php?id=29465866,18;20,{},http-302,189,0,0,,,,fail
海绵宝宝,地方,https://live.metshop.top/douyu/3949681,18;20;23;24,{},ok,10003,10003,823455,h264,626,480,pass
中华小当家,地方,https://live.metshop.top/huya/11342413,18;20;23;24,{},ok,9999,9999,1690987,h264,640,432,pass
中华小当家,地方,https://live.iill.top/huya/11342413,18;20,{},no-response,2775,0,0,,,,fail
中华小当家,地方,http://cdn.jdshipin.com:8880/huya.php?id=11342413,18;20,{},http-302,276,0,0,,,,fail
中华小当家,地方,https://live.ottiptv.cc/huya/11342413,18;20;21,{},ok,10110,10110,1741777,h264,640,432,pass
猫和老鼠,地方,https://live.iill.top/huya/11352879,18;20,{},no-response,1079,0,0,,,,fail
猫和老鼠,地方,http://live.iill.top/huya.php?id=11352879,18;20,{},no-response,478,0,0,,,,fail
猫和老鼠,地方,https://live.metshop.top/huya/11352879,18;20;23;24,{},ok,10005,10005,2299313,h264,720,576,pass
猫和老鼠,地方,http://cdn.jdshipin.com:8880/huya.php?id=11352879,18;20,{},http-302,179,0,0,,,,fail
猫和老鼠,地方,https://live.ottiptv.cc/huya/11352879,18;20;21,{},ok,10009,10009,2172044,h264,720,576,pass
蜡笔小新,地方,https://live.ottiptv.cc/bilibili/30837590,18;20;21,{},http-404,1222,0,0,,,,fail
漫画解说,地方,https://www.goodiptv.club/douyu/5907076,18;20,{},ok,10006,10006,2365115,h264,1920,1080,pass
漫画解说,地方,https://yylunbo.ottiptv.cc/yy/1382735568,18;20,{},http-502,2181,0,0,,,,fail
游戏风云,地方,https://zby.130519.xyz/PLTV/11/224/3221226117/index.m3u8,18;20;21,{},no-response,280,0,0,,,,fail
游戏风云,地方,https://zby.130519.xyz/PLTV/11/224/3221226140/index.m3u8,18;20,{},no-response,260,0,0,,,,fail
爱电竞,地方,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=6000000006000230630,18;20,{},http-403,1001,0,0,,,,fail
CCTV15 音乐,央视,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8,18;20;21,{},no-response,260,0,0,,,,fail
CCTV15 音乐,央视,https://www.freetv.top/migu/673168223.m3u8?migutoken=4e8d5766579c6bef231494cabd07e5b49d965804790214280c9791e4c331fd90311cb62ea43d3a1899229bfa57be4afe5a567b32a6b78153fc9a9801e28a39435e078b48c211e71d6083519be4,18;20,{},http-512,1381,0,0,,,,fail
CCTV15 音乐,央视,https://smart.pendy.dpdns.org/Smart.php?id=cctv15,18;20,{},no-response,85,0,0,,,,fail
CCTV15 音乐,央视,http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8,18;20,{},ipv6,,,,,,,untested
CCTV15 音乐,央视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8,18;20,{},ipv6,,,,,,,untested
风云音乐,地方,https://hls-gateway.vpstv.net/streams/708858.m3u8,18;20,{},http-403,779,0,0,,,,fail
风云音乐,地方,http://iptv.666230.xyz/iptv/jsyd.php/G_FENGYUNYY-CQ,18;20,{},no-response,88,0,0,,,,fail
风云音乐,地方,http://www.qfly9236.cn:8888/rtp/239.253.92.111:8060,18;20,{},no-response,66,0,0,,,,fail
音乐现场,地方,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8,18;19;23;24,{},ok,2621,85,86480,unknown,,,pass
音乐广播,地方,https://tv.iill.top/fm/552&token=7c908a370d95d78e90a9d2ba4007e5185038b0ceac7435ba90e72c77cc035ff6,18;20,{},no-response,4584,0,0,,,,fail
音乐广播,地方,https://tv.iill.top/fm/552&token=074c3dfc2f95090e006ab15f0d86b1aaef70b389a934b096ad5e6674b5724d0d,18;20,{},no-response,2372,0,0,,,,fail
音乐广播,地方,https://tv.iill.top/fm/552&token=9214268143febfaf9cbc3e9b7f092a03c3274273c99133a780217564b2ab7896,18;20,{},no-response,2470,0,0,,,,fail
音乐广播,地方,https://tv.iill.top/fm/552&token=0ba82b0a75c65ff5f1a8198b9de48d0532f0cf804be54dac2eacd7d0dbd56b0a,18;20,{},no-response,2215,0,0,,,,fail
音乐广播,地方,https://tv.iill.top/fm/552&token=bde1753ec6759720c20ecedff6ec428eed4e2dd71d1433181fa7f50b8724a5bf,18;20,{},no-response,2675,0,0,,,,fail
笑傲江湖,地方,https://live.iill.top/huya/23865142,18;20,{},no-response,1572,0,0,,,,fail
笑傲江湖,地方,https://live.metshop.top/huya/26355790,18;20,{},ok,10009,10009,2070194,h264,720,540,pass
笑傲江湖,地方,https://live.metshop.top/huya/23865142,18;20;21;23;24,{},ok,10023,10023,5264987,h264,1920,1080,pass
笑傲江湖,地方,http://cdn.jdshipin.com:8880/huya.php?id=26355790,18;20,{},http-302,165,0,0,,,,fail
笑傲江湖,地方,http://cdn.jdshipin.com:8880/huya.php?id=23865142,18;20,{},http-302,384,0,0,,,,fail
天龙八部,地方,http://jiaojirentv.top/2020/yy.php?id=1382881708,18;19,{},no-response,98,0,0,,,,fail
天龙八部,地方,https://live.metshop.top/huya/20985816,18;20,{},ok,10056,10056,2302605,h264,900,500,pass
天龙八部,地方,http://cdn.jdshipin.com:8880/huya.php?id=20985816,18;20,{},http-302,286,0,0,,,,fail
天龙八部,地方,https://live.ottiptv.cc/huya/20985816,18;20;21,{},ok,10012,10012,2040345,h264,900,500,pass
天龙八部,地方,https://live.ottiptv.cc/yy/1351814644,18;20;21,{},ok,10080,10080,1987670,h264,800,600,pass
鹿鼎记,地方,https://live.ottiptv.cc/yy/28265277,18;20;21,{},http-404,982,0,0,,,,fail
仙剑奇侠传,地方,https://live.ottiptv.cc/yy/1382749903,18;20;21,{},ok,10008,10008,10722665,h264,1920,1080,pass
西游记,地方,http://173.208.234.146/live/vlxyj.m3u8,18;19,{},ok,2587,1666,200001,h264,1920,1080,pass
西游记,地方,https://live.ottiptv.cc/huya/26355861,18;20;21,{},ok,10079,10079,1903061,h264,576,432,pass
西游记,地方,http://live.ottiptv.cc/huya/20985836,18;20,{},ok,10110,10110,5469236,h264,1920,1080,pass
三国演义,地方,https://live.iill.top/huya/11602081,18;20,{},no-response,1895,0,0,,,,fail
三国演义,地方,https://live.metshop.top/huya/11602081,18;20,{},ok,10018,10018,3286065,h264,1280,720,pass
三国演义,地方,http://cdn.jdshipin.com:8880/huya.php?id=11602081,18;20,{},http-302,190,0,0,,,,fail
三国演义,地方,https://live.ottiptv.cc/huya/11602081,18;20;21,{},ok,10008,10008,2857285,h264,1280,720,pass
水浒传,地方,http://173.208.234.146/live/vlshz.m3u8,18;19,{},ok,1273,1463,200001,h264,1440,1080,pass
水浒传,地方,http://live.ottiptv.cc/huya/26355860,18;20,{},ok,1321,1166,212217,h264,1920,1080,pass
水浒传,地方,https://live.ottiptv.cc/yy/1353873252,18;20,{},ok,1054,680,212217,unknown,,,pass
新白娘子传奇,地方,https://live.ottiptv.cc/yy/1354490667,18;20;21,{},ok,10000,10000,1573382,h264,800,600,pass
封神榜,地方,https://live.metshop.top/huya/29465849,18;20;21;23;24,{},ok,10050,10050,7864420,h264,1920,1080,pass
封神榜,地方,http://cdn.jdshipin.com:8880/huya.php?id=29465849,18;20,{},http-302,290,0,0,,,,fail
封神榜,地方,https://live.ottiptv.cc/huya/29465849,18;20,{},not-video,10036,10036,7182045,unknown,,,fail
闯关东,地方,http://173.208.234.146/live/lbchuangguandong.m3u8,18;19,{},ok,1257,1456,200001,h264,1920,1080,pass
射雕英雄传,地方,https://live.metshop.top/huya/23824164,18;20;21;23;24,{},ok,10020,10020,5498613,h264,1274,670,pass
射雕英雄传,地方,http://cdn.jdshipin.com:8880/huya.php?id=23824164,18;20,{},http-302,372,0,0,,,,fail
射雕英雄传,地方,https://live.ottiptv.cc/huya/23824164,18;20,{},ok,10006,10006,5691930,h264,1274,670,pass
CCTV1 综合,央视,http://iptv.huuc.edu.cn/hls/cctv1hd.m3u8,20;21,{},no-response,10002,0,0,,,,fail
CCTV1 综合,央视,https://zby.130519.xyz/PLTV/11/224/3221225673/index.m3u8,20;21,{},no-response,196,0,0,,,,fail
CCTV1 综合,央视,https://zby.130519.xyz/PLTV/11/224/3221225723/index.m3u8,20,{},no-response,559,0,0,,,,fail
CCTV1 综合,央视,https://zby.130519.xyz/PLTV/11/224/3221225770/index.m3u8,20,{},no-response,464,0,0,,,,fail
CCTV1 综合,央视,https://zby.130519.xyz/PLTV/11/224/3221226163/index.m3u8,20,{},no-response,674,0,0,,,,fail
CCTV2 财经,央视,http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8,20;21,{},no-response,10001,0,0,,,,fail
CCTV2 财经,央视,https://zby.130519.xyz/PLTV/11/224/3221226122/index.m3u8,20;21,{},no-response,277,0,0,,,,fail
CCTV2 财经,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226893/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV2 财经,央视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8,20,{},ipv6,,,,,,,untested
CCTV2 财经,央视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8,20,{},no-response,10003,0,0,,,,fail
CCTV3 综艺,央视,http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8,20;21,{},no-response,10001,0,0,,,,fail
CCTV3 综艺,央视,https://zby.130519.xyz/PLTV/11/224/3221225766/index.m3u8,20;21,{},no-response,130,0,0,,,,fail
CCTV3 综艺,央视,https://zby.130519.xyz/PLTV/11/224/3221226165/index.m3u8,20,{},no-response,97,0,0,,,,fail
CCTV3 综艺,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226471/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV3 综艺,央视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8,20,{},ipv6,,,,,,,untested
CCTV4 中文国际,央视,http://iptv.huuc.edu.cn/hls/cctv4hd.m3u8,20;21,{},no-response,10006,0,0,,,,fail
CCTV4 中文国际,央视,https://zby.130519.xyz/PLTV/11/224/3221226124/index.m3u8,20;21,{},no-response,267,0,0,,,,fail
CCTV4 中文国际,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV4 中文国际,央视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8,20,{},ipv6,,,,,,,untested
CCTV6 电影,央视,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8,20;21,{},no-response,10004,0,0,,,,fail
CCTV6 电影,央视,https://zby.130519.xyz/PLTV/11/224/3221225741/index.m3u8,20;21,{},no-response,102,0,0,,,,fail
CCTV6 电影,央视,https://zby.130519.xyz/PLTV/11/224/3221226148/index.m3u8,20,{},no-response,459,0,0,,,,fail
CCTV6 电影,央视,https://hls-gateway.vpstv.net/streams/709554.m3u8,20,{},http-403,871,0,0,,,,fail
CCTV6 电影,央视,https://hls-gateway.vpstv.net/streams/476890.m3u8,20,{},http-403,567,0,0,,,,fail
CCTV7 国防军事,央视,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8,20;21,{},no-response,10002,0,0,,,,fail
CCTV7 国防军事,央视,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8,20;21,{},no-response,349,0,0,,,,fail
CCTV7 国防军事,央视,https://zby.130519.xyz/PLTV/11/224/3221226143/index.m3u8,20,{},no-response,251,0,0,,,,fail
CCTV7 国防军事,央视,https://zby.130519.xyz/PLTV/11/224/3221226137/index.m3u8,20,{},no-response,443,0,0,,,,fail
CCTV7 国防军事,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226946/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV8 电视剧,央视,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8,20;21,{},no-response,10002,0,0,,,,fail
CCTV8 电视剧,央视,https://zby.130519.xyz/PLTV/11/224/3221225736/index.m3u8,20;21,{},no-response,88,0,0,,,,fail
CCTV8 电视剧,央视,https://zby.130519.xyz/PLTV/11/224/3221226167/index.m3u8,20,{},no-response,257,0,0,,,,fail
CCTV8 电视剧,央视,https://hls-gateway.vpstv.net/streams/476892.m3u8,20,{},http-403,473,0,0,,,,fail
CCTV8 电视剧,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV9 纪录,央视,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8,20;21,{},no-response,10006,0,0,,,,fail
CCTV9 纪录,央视,https://hls-gateway.vpstv.net/streams/476893.m3u8,20,{},http-403,495,0,0,,,,fail
CCTV9 纪录,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226944/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV9 纪录,央视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8,20,{},ipv6,,,,,,,untested
CCTV10 科教,央视,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8,20;21,{},no-response,10002,0,0,,,,fail
CCTV10 科教,央视,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8,20;21,{},no-response,343,0,0,,,,fail
CCTV10 科教,央视,https://zby.130519.xyz/PLTV/11/224/3221226169/index.m3u8,20,{},no-response,582,0,0,,,,fail
CCTV10 科教,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226937/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV10 科教,央视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8,20,{},ipv6,,,,,,,untested
CCTV11 戏曲,央视,https://xykt-fix.github.io/play/a02b/index.m3u8,20,{},ok,3253,2096,200001,h264,720,576,pass
CCTV11 戏曲,央视,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8,20;21,{},no-response,10003,0,0,,,,fail
CCTV11 戏曲,央视,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8,20;21,{},no-response,185,0,0,,,,fail
CCTV11 戏曲,央视,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8,20,{},no-response,90,0,0,,,,fail
CCTV11 戏曲,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV12 社会与法,央视,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8,20;21,{},no-response,10006,0,0,,,,fail
CCTV12 社会与法,央视,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8,20;21,{},no-response,396,0,0,,,,fail
CCTV12 社会与法,央视,https://zby.130519.xyz/PLTV/11/224/3221226126/index.m3u8,20,{},no-response,578,0,0,,,,fail
CCTV12 社会与法,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV12 社会与法,央视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8,20,{},ipv6,,,,,,,untested
CCTV13 新闻,央视,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8,20;21,{},no-response,10004,0,0,,,,fail
CCTV13 新闻,央视,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8,20;21,{},no-response,406,0,0,,,,fail
CCTV13 新闻,央视,https://event.pull.hebtv.com/jishi/cp1.m3u8,20,{},ok,199,180,200001,h264,1920,1080,pass
CCTV13 新闻,央视,https://hls-gateway.vpstv.net/streams/476899.m3u8,20,{},http-403,634,0,0,,,,fail
CCTV13 新闻,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV14 少儿,央视,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8,20;21,{},no-response,10006,0,0,,,,fail
CCTV14 少儿,央视,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8,20;21,{},no-response,281,0,0,,,,fail
CCTV14 少儿,央视,https://zby.130519.xyz/PLTV/11/224/3221226150/index.m3u8,20,{},no-response,397,0,0,,,,fail
CCTV14 少儿,央视,https://event.pull.hebtv.com/jishi/cp2.m3u8,20,{},ok,171,206,200001,h264,1920,1080,pass
CCTV14 少儿,央视,https://hls-gateway.vpstv.net/streams/476900.m3u8,20,{},http-403,545,0,0,,,,fail
CCTV16 奥林匹克,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV16 奥林匹克,央视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8,20,{},ipv6,,,,,,,untested
CCTV17 农业农村,央视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?,20,{},ipv6,,,,,,,untested
CCTV17 农业农村,央视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8,20,{},ipv6,,,,,,,untested
CETV-1,央视,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv1/51/20240709/index.m3u8?msisdn=cd735abf50a294affa8a94808c2afaff&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20260827062126&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=39.103.182.111&SecurityKey=20260827062126&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-9.8.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=8c18b98cb8f88e22e286d05990809e82&ddCalcu=288cve1a98d0ba89089c9b580fd8688e22e2&sv=10004&ct=android,20,{},no-response,126,0,0,,,,fail
CETV-1,央视,http://mobilelive-ds.ysp.cctv.cn/ysp/2022823801.m3u8,20,{},http-403,297,0,0,,,,fail
CETV-1,央视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225652/index.m3u8,20,{},ipv6,,,,,,,untested
CETV-3,央视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001309/index.m3u8?virtualDomain=yinhe.live_hls.zte.com,20;22,{},ipv6,,,,,,,untested
央视台球,地方,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8,20,{},excluded-slate,698,0,0,,,,excluded
央视台球,地方,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8,20,{},excluded-slate,684,0,0,,,,excluded
第一剧场,地方,https://hls-gateway.vpstv.net/streams/708862.m3u8,20,{},http-403,867,0,0,,,,fail
兵器科技,地方,https://hls-gateway.vpstv.net/streams/708856.m3u8,20,{},http-403,396,0,0,,,,fail
浙江卫视,卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8,20;21,{},http-404,362,0,0,,,,fail
浙江卫视,卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8,20;21,{},no-response,10006,0,0,,,,fail
浙江卫视,卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8,20;21,{},no-response,255,0,0,,,,fail
浙江卫视,卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8,20,{},ok,40,58,200001,h264,1280,720,pass
